Happy_comment_word,%good_word,Sad_comment_word,%bad_word,All_number_use_for_word
صبوری,0.3333333333333333,صبوری,0.6666666666666666,3.0
خورشتتون,0.3333333333333333,خورشتتون,0.6666666666666666,3.0
خوردیمش,0.3333333333333333,خوردیمش,0.6666666666666666,3.0
خوردیم،,0.6666666666666666,خوردیم،,0.3333333333333333,3.0
روژین,0.3333333333333333,روژین,0.6666666666666666,3.0
روکولا,0.6666666666666666,روکولا,0.3333333333333333,3.0
رووش,0.3333333333333333,رووش,0.6666666666666666,3.0
کیفیتا,0.3333333333333333,کیفیتا,0.6666666666666666,3.0
خوردیم..,0.3333333333333333,خوردیم..,0.6666666666666666,3.0
سیرهایی,0.6666666666666666,سیرهایی,0.3333333333333333,3.0
فرنگی.,0.6666666666666666,فرنگی.,0.3333333333333333,3.0
ارساله,0.3333333333333333,ارساله,0.6666666666666666,3.0
فیلادلفیا,0.3333333333333333,فیلادلفیا,0.6666666666666666,3.0
نایلون!,0.3333333333333333,نایلون!,0.6666666666666666,3.0
نمیکنن!,0.6666666666666666,نمیکنن!,0.3333333333333333,3.0
نرم،,0.3333333333333333,نرم،,0.6666666666666666,3.0
کنید:,0.6666666666666666,کنید:,0.3333333333333333,3.0
sibzamini,0.3333333333333333,sibzamini,0.6666666666666666,3.0
رامسی,0.3333333333333333,رامسی,0.6666666666666666,3.0
آمادو,0.3333333333333333,آمادو,0.6666666666666666,3.0
تین,0.3333333333333333,تین,0.6666666666666666,3.0
نرسیده!!!,0.3333333333333333,نرسیده!!!,0.6666666666666666,3.0
میگذاشتن,0.3333333333333333,میگذاشتن,0.6666666666666666,3.0
نخی,0.3333333333333333,نخی,0.6666666666666666,3.0
رادر,0.6666666666666666,رادر,0.3333333333333333,3.0
رسید‌.,0.6666666666666666,رسید‌.,0.3333333333333333,3.0
نمی‌آورد,0.6666666666666666,نمی‌آورد,0.3333333333333333,3.0
تازتون,0.6666666666666666,تازتون,0.3333333333333333,3.0
میگذاشت,0.3333333333333333,میگذاشت,0.6666666666666666,3.0
میشوم,0.3333333333333333,میشوم,0.6666666666666666,3.0
ناچارا,0.3333333333333333,ناچارا,0.6666666666666666,3.0
asan,0.3333333333333333,asan,0.6666666666666666,3.0
رساندند.,0.6666666666666666,رساندند.,0.3333333333333333,3.0
سیرکننده,0.6666666666666666,سیرکننده,0.3333333333333333,3.0
تازش,0.6666666666666666,تازش,0.3333333333333333,3.0
می‌دادن.,0.3333333333333333,می‌دادن.,0.6666666666666666,3.0
مدله,0.6666666666666666,مدله,0.3333333333333333,3.0
ارو,0.3333333333333333,ارو,0.6666666666666666,3.0
ناچیزی,0.3333333333333333,ناچیزی,0.6666666666666666,3.0
ارسالم,0.3333333333333333,ارسالم,0.6666666666666666,3.0
آمریکن,0.6666666666666666,آمریکن,0.3333333333333333,3.0
سوخاری),0.3333333333333333,سوخاری),0.6666666666666666,3.0
خورده‌ام,0.3333333333333333,خورده‌ام,0.6666666666666666,3.0
(واقعا,0.3333333333333333,(واقعا,0.6666666666666666,3.0
نمیشه؟,0.3333333333333333,نمیشه؟,0.6666666666666666,3.0
فرهنگی,0.3333333333333333,فرهنگی,0.6666666666666666,3.0
میفرستادن،,0.3333333333333333,میفرستادن،,0.6666666666666666,3.0
تاکسی,0.6666666666666666,تاکسی,0.3333333333333333,3.0
رشت,0.3333333333333333,رشت,0.6666666666666666,3.0
Pitza,0.6666666666666666,Pitza,0.3333333333333333,3.0
Ye,0.3333333333333333,Ye,0.6666666666666666,3.0
آبگوشتی,0.6666666666666666,آبگوشتی,0.3333333333333333,3.0
کیفیت),0.6666666666666666,کیفیت),0.3333333333333333,3.0
۲۷۰۰,0.3333333333333333,۲۷۰۰,0.6666666666666666,3.0
نمیشم.,0.6666666666666666,نمیشم.,0.3333333333333333,3.0
sokhari,0.3333333333333333,sokhari,0.6666666666666666,3.0
نمیشدم,0.6666666666666666,نمیشدم,0.3333333333333333,3.0
تایم.,0.6666666666666666,تایم.,0.3333333333333333,3.0
خوردنه,0.3333333333333333,خوردنه,0.6666666666666666,3.0
که‌ای,0.6666666666666666,که‌ای,0.3333333333333333,3.0
فود؟,0.3333333333333333,فود؟,0.6666666666666666,3.0
جنگل,0.3333333333333333,جنگل,0.6666666666666666,3.0
خوردنشون,0.6666666666666666,خوردنشون,0.3333333333333333,3.0
خدمتشون.,0.6666666666666666,خدمتشون.,0.3333333333333333,3.0
ثابتتونم,0.6666666666666666,ثابتتونم,0.3333333333333333,3.0
گذاشت،,0.6666666666666666,گذاشت،,0.3333333333333333,3.0
میفتاد,0.3333333333333333,میفتاد,0.6666666666666666,3.0
ابراز,0.6666666666666666,ابراز,0.3333333333333333,3.0
محبوبیتتون,0.6666666666666666,محبوبیتتون,0.3333333333333333,3.0
جوان,0.6666666666666666,جوان,0.3333333333333333,3.0
گریلش,0.6666666666666666,گریلش,0.3333333333333333,3.0
میشینیم,0.3333333333333333,میشینیم,0.6666666666666666,3.0
گرمیش,0.6666666666666666,گرمیش,0.3333333333333333,3.0
روو,0.6666666666666666,روو,0.3333333333333333,3.0
نباتی,0.3333333333333333,نباتی,0.6666666666666666,3.0
ارسال-,0.3333333333333333,ارسال-,0.6666666666666666,3.0
تافت,0.3333333333333333,تافت,0.6666666666666666,3.0
نمیشین,0.6666666666666666,نمیشین,0.3333333333333333,3.0
سس),0.6666666666666666,سس),0.3333333333333333,3.0
گفته‌ی,0.3333333333333333,گفته‌ی,0.6666666666666666,3.0
ابنجا,0.6666666666666666,ابنجا,0.3333333333333333,3.0
نرمیش,0.6666666666666666,نرمیش,0.3333333333333333,3.0
ارزونه,0.6666666666666666,ارزونه,0.3333333333333333,3.0
نمیفرستید,0.6666666666666666,نمیفرستید,0.3333333333333333,3.0
فرنگیش,0.6666666666666666,فرنگیش,0.3333333333333333,3.0
نمیفرستند,0.3333333333333333,نمیفرستند,0.6666666666666666,3.0
size,0.6666666666666666,size,0.3333333333333333,3.0
نمکدون,0.6666666666666666,نمکدون,0.3333333333333333,3.0
خوراکه,0.6666666666666666,خوراکه,0.3333333333333333,3.0
سیخش,0.6666666666666666,سیخش,0.3333333333333333,3.0
جداشون,0.6666666666666666,جداشون,0.3333333333333333,3.0
سوپشم,0.3333333333333333,سوپشم,0.6666666666666666,3.0
اجناسش,0.3333333333333333,اجناسش,0.6666666666666666,3.0
تعوض,0.3333333333333333,تعوض,0.6666666666666666,3.0
۴۰۰۰تومان,0.3333333333333333,۴۰۰۰تومان,0.6666666666666666,3.0
مخلفات،,0.6666666666666666,مخلفات،,0.3333333333333333,3.0
سویسی,0.3333333333333333,سویسی,0.6666666666666666,3.0
نزدیکمون,0.6666666666666666,نزدیکمون,0.3333333333333333,3.0
ظرفه,0.6666666666666666,ظرفه,0.3333333333333333,3.0
نشن.,0.6666666666666666,نشن.,0.3333333333333333,3.0
تنباکوی,0.6666666666666666,تنباکوی,0.3333333333333333,3.0
نداد،,0.3333333333333333,نداد،,0.6666666666666666,3.0
فوده.,0.3333333333333333,فوده.,0.6666666666666666,3.0
خمیرشده,0.3333333333333333,خمیرشده,0.6666666666666666,3.0
نشستم,0.3333333333333333,نشستم,0.6666666666666666,3.0
خمیرپیتزا,0.3333333333333333,خمیرپیتزا,0.6666666666666666,3.0
خواهان,0.6666666666666666,خواهان,0.3333333333333333,3.0
اجزاش,0.3333333333333333,اجزاش,0.6666666666666666,3.0
جالبه.,0.3333333333333333,جالبه.,0.6666666666666666,3.0
آها,0.6666666666666666,آها,0.3333333333333333,3.0
کوکوسبزی,0.6666666666666666,کوکوسبزی,0.3333333333333333,3.0
اتفاقیه,0.3333333333333333,اتفاقیه,0.6666666666666666,3.0
سکونت,0.3333333333333333,سکونت,0.6666666666666666,3.0
اجرای,0.3333333333333333,اجرای,0.6666666666666666,3.0
ظرفشویی،,0.6666666666666666,ظرفشویی،,0.3333333333333333,3.0
کوچیکم,0.6666666666666666,کوچیکم,0.3333333333333333,3.0
فشفشه,0.3333333333333333,فشفشه,0.6666666666666666,3.0
کوچیکن,0.6666666666666666,کوچیکن,0.3333333333333333,3.0
شیلتون,0.6666666666666666,شیلتون,0.3333333333333333,3.0
تعاریف,0.3333333333333333,تعاریف,0.6666666666666666,3.0
سواله,0.3333333333333333,سواله,0.6666666666666666,3.0
احتمالی,0.6666666666666666,احتمالی,0.3333333333333333,3.0
ذرتی,0.3333333333333333,ذرتی,0.6666666666666666,3.0
تعدادشون,0.3333333333333333,تعدادشون,0.6666666666666666,3.0
تعریفتونو,0.6666666666666666,تعریفتونو,0.3333333333333333,3.0
فصله,0.3333333333333333,فصله,0.6666666666666666,3.0
تعریفش,0.3333333333333333,تعریفش,0.6666666666666666,3.0
احتراما,0.3333333333333333,احتراما,0.6666666666666666,3.0
تعریق,0.3333333333333333,تعریق,0.6666666666666666,3.0
میکردیم.,0.3333333333333333,میکردیم.,0.6666666666666666,3.0
سوخاریه,0.6666666666666666,سوخاریه,0.3333333333333333,3.0
نصب,0.3333333333333333,نصب,0.6666666666666666,3.0
نزدین,0.6666666666666666,نزدین,0.3333333333333333,3.0
خوبان,0.6666666666666666,خوبان,0.3333333333333333,3.0
نشوند.,0.3333333333333333,نشوند.,0.6666666666666666,3.0
نشده؟,0.3333333333333333,نشده؟,0.6666666666666666,3.0
نزنم,0.3333333333333333,نزنم,0.6666666666666666,3.0
گاندی,0.6666666666666666,گاندی,0.3333333333333333,3.0
رستورانیه,0.6666666666666666,رستورانیه,0.3333333333333333,3.0
تم,0.6666666666666666,تم,0.3333333333333333,3.0
جان!,0.6666666666666666,جان!,0.3333333333333333,3.0
خوارها,0.6666666666666666,خوارها,0.3333333333333333,3.0
خریدامو,0.6666666666666666,خریدامو,0.3333333333333333,3.0
رفتن.,0.6666666666666666,رفتن.,0.3333333333333333,3.0
آوردم.,0.6666666666666666,آوردم.,0.3333333333333333,3.0
۲کیلو,0.3333333333333333,۲کیلو,0.6666666666666666,3.0
نزنه.,0.6666666666666666,نزنه.,0.3333333333333333,3.0
نسبی,0.3333333333333333,نسبی,0.6666666666666666,3.0
جالبیش,0.6666666666666666,جالبیش,0.3333333333333333,3.0
جاها،,0.3333333333333333,جاها،,0.6666666666666666,3.0
۳۸۰,0.3333333333333333,۳۸۰,0.6666666666666666,3.0
نسبتا.,0.6666666666666666,نسبتا.,0.3333333333333333,3.0
نسبت.,0.6666666666666666,نسبت.,0.3333333333333333,3.0
سوپ‌ها,0.6666666666666666,سوپ‌ها,0.3333333333333333,3.0
فیلینگ,0.3333333333333333,فیلینگ,0.6666666666666666,3.0
سریهای,0.6666666666666666,سریهای,0.3333333333333333,3.0
میکنه..,0.6666666666666666,میکنه..,0.3333333333333333,3.0
می‌آید.,0.3333333333333333,می‌آید.,0.6666666666666666,3.0
اتکا,0.3333333333333333,اتکا,0.6666666666666666,3.0
نسیت,0.6666666666666666,نسیت,0.3333333333333333,3.0
شیرینی‌تری,0.6666666666666666,شیرینی‌تری,0.3333333333333333,3.0
کوکینی,0.6666666666666666,کوکینی,0.3333333333333333,3.0
کویینش,0.6666666666666666,کویینش,0.3333333333333333,3.0
مردمو,0.3333333333333333,مردمو,0.6666666666666666,3.0
قارچ),0.3333333333333333,قارچ),0.6666666666666666,3.0
نخواهید,0.3333333333333333,نخواهید,0.6666666666666666,3.0
جایگزینش,0.6666666666666666,جایگزینش,0.3333333333333333,3.0
تقدیره,0.6666666666666666,تقدیره,0.3333333333333333,3.0
نخوایم,0.6666666666666666,نخوایم,0.3333333333333333,3.0
تقصیری,0.3333333333333333,تقصیری,0.6666666666666666,3.0
اجتناب,0.6666666666666666,اجتناب,0.3333333333333333,3.0
آبدارتر,0.6666666666666666,آبدارتر,0.3333333333333333,3.0
گفتین,0.3333333333333333,گفتین,0.6666666666666666,3.0
اتک,0.3333333333333333,اتک,0.6666666666666666,3.0
نشد),0.3333333333333333,نشد),0.6666666666666666,3.0
گلابی‌ها,0.3333333333333333,گلابی‌ها,0.6666666666666666,3.0
vaqean,0.6666666666666666,vaqean,0.3333333333333333,3.0
سویا،,0.3333333333333333,سویا،,0.6666666666666666,3.0
خنثی,0.6666666666666666,خنثی,0.3333333333333333,3.0
کى,0.3333333333333333,کى,0.6666666666666666,3.0
نخودها,0.3333333333333333,نخودها,0.6666666666666666,3.0
سوپ-ن-بت,0.6666666666666666,سوپ-ن-بت,0.3333333333333333,3.0
آبدار‌تر,0.3333333333333333,آبدار‌تر,0.6666666666666666,3.0
گارلیک,0.3333333333333333,گارلیک,0.6666666666666666,3.0
طلائی,0.3333333333333333,طلائی,0.6666666666666666,3.0
نظراتشون,0.3333333333333333,نظراتشون,0.6666666666666666,3.0
ترکونده,0.6666666666666666,ترکونده,0.3333333333333333,3.0
میپاشید,0.6666666666666666,میپاشید,0.3333333333333333,3.0
خمیر),0.3333333333333333,خمیر),0.6666666666666666,3.0
سیب‌زمینی،,0.6666666666666666,سیب‌زمینی،,0.3333333333333333,3.0
ادامه‌ی,0.6666666666666666,ادامه‌ی,0.3333333333333333,3.0
ثبت،,0.3333333333333333,ثبت،,0.6666666666666666,3.0
روات,0.6666666666666666,روات,0.3333333333333333,3.0
فودش,0.3333333333333333,فودش,0.6666666666666666,3.0
گنجدی,0.6666666666666666,گنجدی,0.3333333333333333,3.0
میپرسم,0.3333333333333333,میپرسم,0.6666666666666666,3.0
جستجو,0.3333333333333333,جستجو,0.6666666666666666,3.0
نقش,0.6666666666666666,نقش,0.3333333333333333,3.0
جسارتا,0.6666666666666666,جسارتا,0.3333333333333333,3.0
شیرینیای,0.6666666666666666,شیرینیای,0.3333333333333333,3.0
جزقاله,0.3333333333333333,جزقاله,0.6666666666666666,3.0
نفره‌اش,0.6666666666666666,نفره‌اش,0.3333333333333333,3.0
نفره،,0.6666666666666666,نفره،,0.3333333333333333,3.0
گنجد,0.3333333333333333,گنجد,0.6666666666666666,3.0
عباس,0.3333333333333333,عباس,0.6666666666666666,3.0
راز,0.6666666666666666,راز,0.3333333333333333,3.0
نفرمایید,0.3333333333333333,نفرمایید,0.6666666666666666,3.0
خودم،,0.3333333333333333,خودم،,0.6666666666666666,3.0
کوچلو,0.6666666666666666,کوچلو,0.3333333333333333,3.0
خیییلیی,0.6666666666666666,خیییلیی,0.3333333333333333,3.0
جفتشو,0.3333333333333333,جفتشو,0.6666666666666666,3.0
ترجیحم,0.6666666666666666,ترجیحم,0.3333333333333333,3.0
تردد,0.3333333333333333,تردد,0.6666666666666666,3.0
قهوه،,0.3333333333333333,قهوه،,0.6666666666666666,3.0
گرونش,0.6666666666666666,گرونش,0.3333333333333333,3.0
فروشیهای,0.3333333333333333,فروشیهای,0.6666666666666666,3.0
نبودش.,0.3333333333333333,نبودش.,0.6666666666666666,3.0
then,0.3333333333333333,then,0.6666666666666666,3.0
نمایید،,0.3333333333333333,نمایید،,0.6666666666666666,3.0
خودن,0.3333333333333333,خودن,0.6666666666666666,3.0
میومدم,0.6666666666666666,میومدم,0.3333333333333333,3.0
رستورانها.,0.3333333333333333,رستورانها.,0.6666666666666666,3.0
جعیه,0.3333333333333333,جعیه,0.6666666666666666,3.0
تندى,0.3333333333333333,تندى,0.6666666666666666,3.0
ادرسو,0.6666666666666666,ادرسو,0.3333333333333333,3.0
نماند,0.3333333333333333,نماند,0.6666666666666666,3.0
جعفریش,0.6666666666666666,جعفریش,0.3333333333333333,3.0
ترشه,0.3333333333333333,ترشه,0.6666666666666666,3.0
نقل،,0.6666666666666666,نقل،,0.3333333333333333,3.0
دیگیش,0.6666666666666666,دیگیش,0.3333333333333333,3.0
ترشى,0.3333333333333333,ترشى,0.6666666666666666,3.0
are,0.3333333333333333,are,0.6666666666666666,3.0
آوردند..,0.3333333333333333,آوردند..,0.6666666666666666,3.0
نبور,0.6666666666666666,نبور,0.3333333333333333,3.0
ضمنن,0.3333333333333333,ضمنن,0.6666666666666666,3.0
فسنجونش,0.3333333333333333,فسنجونش,0.6666666666666666,3.0
تست‌ها,0.3333333333333333,تست‌ها,0.6666666666666666,3.0
دیییر,0.6666666666666666,دیییر,0.3333333333333333,3.0
کیغیت,0.6666666666666666,کیغیت,0.3333333333333333,3.0
کوچیک),0.3333333333333333,کوچیک),0.6666666666666666,3.0
مردن,0.3333333333333333,مردن,0.6666666666666666,3.0
نتونیم,0.3333333333333333,نتونیم,0.6666666666666666,3.0
میکردم..,0.3333333333333333,میکردم..,0.6666666666666666,3.0
تشکره,0.6666666666666666,تشکره,0.3333333333333333,3.0
سوپر‌های,0.6666666666666666,سوپر‌های,0.3333333333333333,3.0
گنجانده,0.6666666666666666,گنجانده,0.3333333333333333,3.0
اختراع,0.3333333333333333,اختراع,0.6666666666666666,3.0
نتیجتا,0.3333333333333333,نتیجتا,0.6666666666666666,3.0
آبجوش,0.3333333333333333,آبجوش,0.6666666666666666,3.0
آبرمون,0.3333333333333333,آبرمون,0.6666666666666666,3.0
تصفیه,0.3333333333333333,تصفیه,0.6666666666666666,3.0
نظرسنجی,0.6666666666666666,نظرسنجی,0.3333333333333333,3.0
تضمین,0.3333333333333333,تضمین,0.6666666666666666,3.0
رنگ،,0.3333333333333333,رنگ،,0.6666666666666666,3.0
نظراتو,0.6666666666666666,نظراتو,0.3333333333333333,3.0
نتونن,0.6666666666666666,نتونن,0.3333333333333333,3.0
آبشده,0.3333333333333333,آبشده,0.6666666666666666,3.0
رنگه,0.3333333333333333,رنگه,0.6666666666666666,3.0
نزاکت,0.3333333333333333,نزاکت,0.6666666666666666,3.0
قهوه.,0.3333333333333333,قهوه.,0.6666666666666666,3.0
رو..,0.6666666666666666,رو..,0.3333333333333333,3.0
ترکی‌های,0.3333333333333333,ترکی‌های,0.6666666666666666,3.0
۲مدل,0.3333333333333333,۲مدل,0.6666666666666666,3.0
this,0.6666666666666666,this,0.3333333333333333,3.0
نزاشتید,0.3333333333333333,نزاشتید,0.6666666666666666,3.0
نت,0.6666666666666666,نت,0.3333333333333333,3.0
نفرستادی,0.3333333333333333,نفرستادی,0.6666666666666666,3.0
So,0.3333333333333333,So,0.6666666666666666,3.0
۳۸۰۰,0.3333333333333333,۳۸۰۰,0.6666666666666666,3.0
آبلیمو،,0.3333333333333333,آبلیمو،,0.6666666666666666,3.0
تزئینش,0.3333333333333333,تزئینش,0.6666666666666666,3.0
اخلاق.,0.3333333333333333,اخلاق.,0.6666666666666666,3.0
میچکید.,0.3333333333333333,میچکید.,0.6666666666666666,3.0
اختیاریه,0.3333333333333333,اختیاریه,0.6666666666666666,3.0
شیرینیم,0.3333333333333333,شیرینیم,0.6666666666666666,3.0
خودتونه,0.3333333333333333,خودتونه,0.6666666666666666,3.0
نفر،,0.3333333333333333,نفر،,0.6666666666666666,3.0
نتونسته,0.3333333333333333,نتونسته,0.6666666666666666,3.0
میشه؟!,0.3333333333333333,میشه؟!,0.6666666666666666,3.0
خدا،,0.3333333333333333,خدا،,0.6666666666666666,3.0
نمی‌اومد,0.3333333333333333,نمی‌اومد,0.6666666666666666,3.0
on,0.3333333333333333,on,0.6666666666666666,3.0
میگیری،,0.6666666666666666,میگیری،,0.3333333333333333,3.0
۲/۳,0.3333333333333333,۲/۳,0.6666666666666666,3.0
گوشکوب,0.6666666666666666,گوشکوب,0.3333333333333333,3.0
بکنم.,0.6666666666666666,بکنم.,0.3333333333333333,3.0
سیگار،,0.6666666666666666,سیگار،,0.3333333333333333,3.0
حقیقتش,0.3333333333333333,حقیقتش,0.6666666666666666,3.0
خیارم,0.3333333333333333,خیارم,0.6666666666666666,3.0
بکنند.,0.3333333333333333,بکنند.,0.6666666666666666,3.0
بکنه!,0.3333333333333333,بکنه!,0.6666666666666666,3.0
می‌یاد,0.3333333333333333,می‌یاد,0.6666666666666666,3.0
بکشن,0.3333333333333333,بکشن,0.6666666666666666,3.0
می‌زنین,0.3333333333333333,می‌زنین,0.6666666666666666,3.0
متمرکز,0.3333333333333333,متمرکز,0.6666666666666666,3.0
قطعا.,0.6666666666666666,قطعا.,0.3333333333333333,3.0
نداشتیم!,0.3333333333333333,نداشتیم!,0.6666666666666666,3.0
فنجان,0.6666666666666666,فنجان,0.3333333333333333,3.0
میریزند,0.3333333333333333,میریزند,0.6666666666666666,3.0
استثنایی,0.6666666666666666,استثنایی,0.3333333333333333,3.0
بکنید!,0.3333333333333333,بکنید!,0.6666666666666666,3.0
فو,0.6666666666666666,فو,0.3333333333333333,3.0
متقاضی,0.3333333333333333,متقاضی,0.6666666666666666,3.0
نکنین،,0.6666666666666666,نکنین،,0.3333333333333333,3.0
فرستادین..,0.3333333333333333,فرستادین..,0.6666666666666666,3.0
حلی,0.6666666666666666,حلی,0.3333333333333333,3.0
رحم,0.3333333333333333,رحم,0.6666666666666666,3.0
کیلو.,0.3333333333333333,کیلو.,0.6666666666666666,3.0
می‌شد،,0.3333333333333333,می‌شد،,0.6666666666666666,3.0
نگرفتند,0.3333333333333333,نگرفتند,0.6666666666666666,3.0
بچسبه,0.6666666666666666,بچسبه,0.3333333333333333,3.0
استرداد,0.6666666666666666,استرداد,0.3333333333333333,3.0
استراگانوف,0.3333333333333333,استراگانوف,0.6666666666666666,3.0
زد..,0.3333333333333333,زد..,0.6666666666666666,3.0
بچگیا,0.3333333333333333,بچگیا,0.6666666666666666,3.0
می‌گفتند,0.3333333333333333,می‌گفتند,0.6666666666666666,3.0
کمنر,0.3333333333333333,کمنر,0.6666666666666666,3.0
۳تاش,0.3333333333333333,۳تاش,0.6666666666666666,3.0
مزخرفه,0.3333333333333333,مزخرفه,0.6666666666666666,3.0
نگذاشتید,0.6666666666666666,نگذاشتید,0.3333333333333333,3.0
بچینید,0.3333333333333333,بچینید,0.6666666666666666,3.0
می‌گیرم.,0.6666666666666666,می‌گیرم.,0.3333333333333333,3.0
نگذارید.,0.3333333333333333,نگذارید.,0.6666666666666666,3.0
شیشه‌ی,0.6666666666666666,شیشه‌ی,0.3333333333333333,3.0
مشکلى,0.6666666666666666,مشکلى,0.3333333333333333,3.0
(قبلا,0.3333333333333333,(قبلا,0.6666666666666666,3.0
نکنده,0.3333333333333333,نکنده,0.6666666666666666,3.0
مزایا,0.3333333333333333,مزایا,0.6666666666666666,3.0
می‌گرفتند,0.3333333333333333,می‌گرفتند,0.6666666666666666,3.0
بگیرند!,0.3333333333333333,بگیرند!,0.6666666666666666,3.0
آگاهی,0.3333333333333333,آگاهی,0.6666666666666666,3.0
بگیر.,0.3333333333333333,بگیر.,0.6666666666666666,3.0
نکرد،,0.3333333333333333,نکرد،,0.6666666666666666,3.0
زانت,0.3333333333333333,زانت,0.6666666666666666,3.0
بگیرم؟,0.3333333333333333,بگیرم؟,0.6666666666666666,3.0
آوردید،,0.3333333333333333,آوردید،,0.6666666666666666,3.0
فرصتی,0.3333333333333333,فرصتی,0.6666666666666666,3.0
نکته:,0.6666666666666666,نکته:,0.3333333333333333,3.0
میزاریم,0.3333333333333333,میزاریم,0.6666666666666666,3.0
گردوهای,0.6666666666666666,گردوهای,0.3333333333333333,3.0
peyk,0.6666666666666666,peyk,0.3333333333333333,3.0
رانی,0.3333333333333333,رانی,0.6666666666666666,3.0
بگیرند.,0.6666666666666666,بگیرند.,0.3333333333333333,3.0
گشنمون,0.3333333333333333,گشنمون,0.6666666666666666,3.0
خونگیه,0.6666666666666666,خونگیه,0.3333333333333333,3.0
خامه‌ای.,0.6666666666666666,خامه‌ای.,0.3333333333333333,3.0
حسب,0.3333333333333333,حسب,0.6666666666666666,3.0
نمی‌باشد.,0.3333333333333333,نمی‌باشد.,0.6666666666666666,3.0
ندن!,0.3333333333333333,ندن!,0.6666666666666666,3.0
می‌زارن,0.3333333333333333,می‌زارن,0.6666666666666666,3.0
حضورش,0.3333333333333333,حضورش,0.6666666666666666,3.0
سینی‌های,0.6666666666666666,سینی‌های,0.3333333333333333,3.0
بکنیم,0.6666666666666666,بکنیم,0.3333333333333333,3.0
۷۲,0.3333333333333333,۷۲,0.6666666666666666,3.0
ناباوری,0.3333333333333333,ناباوری,0.6666666666666666,3.0
۷۵۰,0.3333333333333333,۷۵۰,0.6666666666666666,3.0
میگوش,0.3333333333333333,میگوش,0.6666666666666666,3.0
تکرارش,0.6666666666666666,تکرارش,0.3333333333333333,3.0
(قیمت,0.3333333333333333,(قیمت,0.6666666666666666,3.0
بگردی,0.3333333333333333,بگردی,0.6666666666666666,3.0
سرویسدهی,0.6666666666666666,سرویسدهی,0.3333333333333333,3.0
فوووق,0.6666666666666666,فوووق,0.3333333333333333,3.0
It,0.6666666666666666,It,0.3333333333333333,3.0
نکرده‌اند,0.6666666666666666,نکرده‌اند,0.3333333333333333,3.0
بگویید,0.3333333333333333,بگویید,0.6666666666666666,3.0
رسوندند.,0.3333333333333333,رسوندند.,0.6666666666666666,3.0
ناتلی،,0.3333333333333333,ناتلی،,0.6666666666666666,3.0
Kheyli,0.6666666666666666,Kheyli,0.3333333333333333,3.0
مسولین,0.3333333333333333,مسولین,0.6666666666666666,3.0
خیارشو,0.3333333333333333,خیارشو,0.6666666666666666,3.0
گردو‌ها,0.3333333333333333,گردو‌ها,0.6666666666666666,3.0
می‌زند.,0.6666666666666666,می‌زند.,0.3333333333333333,3.0
آلبالو.,0.3333333333333333,آلبالو.,0.6666666666666666,3.0
بگونه‌ای,0.3333333333333333,بگونه‌ای,0.6666666666666666,3.0
متفاوته.,0.6666666666666666,متفاوته.,0.3333333333333333,3.0
گشتیم,0.3333333333333333,گشتیم,0.6666666666666666,3.0
نپختس,0.3333333333333333,نپختس,0.6666666666666666,3.0
می‌کنم!,0.3333333333333333,می‌کنم!,0.6666666666666666,3.0
گزینه‌ها,0.3333333333333333,گزینه‌ها,0.6666666666666666,3.0
آشپزش,0.6666666666666666,آشپزش,0.3333333333333333,3.0
گرفت،,0.6666666666666666,گرفت،,0.3333333333333333,3.0
تومنو,0.3333333333333333,تومنو,0.6666666666666666,3.0
حیفه!,0.3333333333333333,حیفه!,0.6666666666666666,3.0
قیافه‌اش,0.3333333333333333,قیافه‌اش,0.6666666666666666,3.0
گرفت!!!,0.3333333333333333,گرفت!!!,0.6666666666666666,3.0
رایج,0.3333333333333333,رایج,0.6666666666666666,3.0
بودیم..,0.3333333333333333,بودیم..,0.6666666666666666,3.0
راهش,0.3333333333333333,راهش,0.6666666666666666,3.0
بودید!!!,0.3333333333333333,بودید!!!,0.6666666666666666,3.0
حوصلگی,0.3333333333333333,حوصلگی,0.6666666666666666,3.0
گرفت!,0.3333333333333333,گرفت!,0.6666666666666666,3.0
متعلق,0.3333333333333333,متعلق,0.6666666666666666,3.0
not,0.6666666666666666,not,0.3333333333333333,3.0
تومنه!,0.6666666666666666,تومنه!,0.3333333333333333,3.0
بودین!!!,0.6666666666666666,بودین!!!,0.3333333333333333,3.0
می‌کنن.,0.6666666666666666,می‌کنن.,0.3333333333333333,3.0
رایگان.,0.3333333333333333,رایگان.,0.6666666666666666,3.0
بود‌و,0.3333333333333333,بود‌و,0.6666666666666666,3.0
مزهٔ,0.3333333333333333,مزهٔ,0.6666666666666666,3.0
استک,0.3333333333333333,استک,0.6666666666666666,3.0
نیبت,0.3333333333333333,نیبت,0.6666666666666666,3.0
خیلییییییییییییی,0.6666666666666666,خیلییییییییییییی,0.3333333333333333,3.0
آش،,0.6666666666666666,آش،,0.3333333333333333,3.0
می‌پخت.,0.3333333333333333,می‌پخت.,0.6666666666666666,3.0
آشفته,0.6666666666666666,آشفته,0.3333333333333333,3.0
راهکاری,0.6666666666666666,راهکاری,0.3333333333333333,3.0
بوده..,0.3333333333333333,بوده..,0.6666666666666666,3.0
نیستیم.,0.3333333333333333,نیستیم.,0.6666666666666666,3.0
حیوان,0.3333333333333333,حیوان,0.6666666666666666,3.0
زدی,0.3333333333333333,زدی,0.6666666666666666,3.0
خیمر,0.3333333333333333,خیمر,0.6666666666666666,3.0
